DeviceTag: Xsens DOT5D,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 17:06:50.309,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
5729764,-0.2572,5.4497,-61.3699,-0.0002,-0.0237,0.0495,0
5729930,-0.2583,5.4500,-61.3704,-0.0038,-0.0221,0.0499,0
5730097,-0.2580,5.4512,-61.3709,0.0081,-0.0163,0.0522,0
5730264,-0.2586,5.4508,-61.3719,0.0124,-0.0051,0.0496,0
5730430,-0.2584,5.4516,-61.3718,-0.0064,-0.0074,0.0470,0
5730597,-0.2584,5.4520,-61.3719,-0.0027,-0.0109,0.0526,0
5730764,-0.2586,5.4513,-61.3721,-0.0028,-0.0136,0.0526,0
5730930,-0.2572,5.4518,-61.3715,0.0077,-0.0195,0.0597,0
5731097,-0.2569,5.4520,-61.3720,-0.0020,-0.0085,0.0789,0
5731264,-0.2574,5.4531,-61.3724,-0.0037,-0.0172,0.0580,0
5731430,-0.2562,5.4527,-61.3721,-0.0045,-0.0014,0.0449,0
5731597,-0.2566,5.4523,-61.3730,-0.0012,-0.0062,0.0456,0
5731764,-0.2566,5.4531,-61.3723,0.0026,-0.0147,0.0643,0
5731930,-0.2562,5.4525,-61.3718,-0.0104,-0.0074,0.0524,0
5732097,-0.2554,5.4516,-61.3724,0.0032,-0.0317,0.0556,0
5732264,-0.2553,5.4519,-61.3731,-0.0055,-0.0104,0.0536,0
5732430,-0.2557,5.4519,-61.3725,-0.0135,-0.0142,0.0425,0
5732597,-0.2557,5.4521,-61.3727,-0.0053,0.0044,0.0629,0
5732764,-0.2552,5.4515,-61.3730,-0.0020,-0.0055,0.0476,0
5732930,-0.2559,5.4511,-61.3729,-0.0139,-0.0195,0.0629,0
5733097,-0.2554,5.4511,-61.3724,-0.0156,-0.0273,0.0532,0
5733264,-0.2544,5.4511,-61.3716,-0.0012,-0.0161,0.0464,0
5733430,-0.2540,5.4502,-61.3725,0.0076,0.0015,0.0712,0
5733597,-0.2532,5.4495,-61.3734,0.0020,-0.0049,0.0504,0
5733764,-0.2532,5.4503,-61.3727,0.0024,-0.0091,0.0615,0
5733930,-0.2548,5.4516,-61.3728,-0.0053,-0.0143,0.0608,0
5734097,-0.2546,5.4523,-61.3725,-0.0156,-0.0106,0.0545,0
5734264,-0.2548,5.4530,-61.3710,-0.0044,-0.0224,0.0737,0
5734430,-0.2541,5.4523,-61.3713,0.0007,-0.0016,0.0531,0
5734597,-0.2544,5.4520,-61.3711,0.0014,-0.0119,0.0487,0
5734764,-0.2545,5.4521,-61.3713,0.0065,0.0090,0.0511,0
5734930,-0.2554,5.4519,-61.3708,0.0053,0.0007,0.0721,0
5735097,-0.2569,5.4503,-61.3707,0.0034,-0.0243,0.0696,0
5735264,-0.2582,5.4501,-61.3702,-0.0013,-0.0347,0.0528,0
5735431,-0.2573,5.4502,-61.3697,-0.0100,-0.0034,0.0569,0
5735597,-0.2564,5.4506,-61.3705,-0.0141,0.0047,0.0631,0
5735764,-0.2557,5.4493,-61.3703,0.0114,-0.0090,0.0562,0
5735931,-0.2563,5.4490,-61.3696,0.0094,-0.0164,0.0611,0
5736097,-0.2568,5.4497,-61.3691,-0.0121,-0.0016,0.0637,0
5736264,-0.2579,5.4484,-61.3692,-0.0170,0.0069,0.0568,0
5736431,-0.2586,5.4479,-61.3693,-0.0122,-0.0094,0.0611,0
5736597,-0.2586,5.4483,-61.3697,-0.0043,-0.0249,0.0512,0
5736764,-0.2579,5.4486,-61.3693,-0.0085,-0.0127,0.0614,0
5736931,-0.2585,5.4478,-61.3687,-0.0060,-0.0021,0.0731,0
5737097,-0.2650,5.4509,-61.3771,0.0064,-0.0001,0.0439,0
5737264,-0.2649,5.4500,-61.3783,-0.0042,-0.0239,0.0572,0
5737431,-0.2646,5.4515,-61.3789,-0.0167,-0.0144,0.0505,0
5737597,-0.2651,5.4523,-61.3794,0.0010,-0.0053,0.0589,0
5737764,-0.2651,5.4509,-61.3797,0.0096,-0.0129,0.0668,0
5737931,-0.2652,5.4506,-61.3802,-0.0016,0.0210,0.0604,0
5738097,-0.2653,5.4490,-61.3807,-0.0001,0.0070,0.0637,0
5738264,-0.2645,5.4483,-61.3811,-0.0046,-0.0353,0.0393,0
5738431,-0.2648,5.4483,-61.3811,-0.0048,-0.0380,0.0586,0
5738597,-0.2648,5.4470,-61.3817,-0.0124,-0.0055,0.0547,0
5738764,-0.2652,5.4473,-61.3811,-0.0030,0.0061,0.0598,0
5738931,-0.2649,5.4470,-61.3807,-0.0127,0.0169,0.0458,0
5739097,-0.2669,5.4474,-61.3810,-0.0075,-0.0168,0.0612,0
5739264,-0.2676,5.4463,-61.3810,0.0034,-0.0326,0.0546,0
5739431,-0.2692,5.4457,-61.3810,0.0064,-0.0109,0.0575,0
5739597,-0.2686,5.4460,-61.3802,-0.0002,-0.0111,0.0603,0
5739764,-0.2695,5.4446,-61.3806,0.0043,0.0058,0.0526,0
5739931,-0.2711,5.4443,-61.3796,-0.0020,-0.0099,0.0547,0
5740097,-0.2724,5.4452,-61.3812,-0.0082,-0.0080,0.0499,0
5740264,-0.2723,5.4457,-61.3812,-0.0191,-0.0201,0.0493,0
5740431,-0.2733,5.4446,-61.3812,-0.0138,-0.0181,0.0430,0
5740597,-0.2733,5.4458,-61.3802,0.0023,-0.0072,0.0600,0
5740764,-0.2739,5.4467,-61.3800,0.0143,-0.0098,0.0458,0
5740931,-0.2740,5.4450,-61.3795,0.0013,-0.0076,0.0505,0
5741097,-0.2745,5.4446,-61.3802,-0.0104,-0.0168,0.0553,0
5741264,-0.2745,5.4459,-61.3790,0.0110,-0.0172,0.0460,0
5741431,-0.2738,5.4458,-61.3794,-0.0073,0.0084,0.0641,0
5741597,-0.2743,5.4463,-61.3799,-0.0076,-0.0060,0.0687,0
5741764,-0.2736,5.4470,-61.3804,0.0022,-0.0037,0.0626,0
5741931,-0.2750,5.4476,-61.3809,-0.0065,-0.0169,0.0571,0
5742097,-0.2757,5.4478,-61.3806,-0.0122,-0.0208,0.0549,0
5742264,-0.2753,5.4486,-61.3815,0.0013,-0.0237,0.0498,0
5742431,-0.2754,5.4493,-61.3814,0.0029,-0.0005,0.0509,0
5742597,-0.2750,5.4498,-61.3810,0.0122,-0.0048,0.0518,0
5742764,-0.2755,5.4502,-61.3802,0.0109,-0.0218,0.0669,0
5742931,-0.2764,5.4504,-61.3797,-0.0023,-0.0094,0.0634,0
5743097,-0.2768,5.4493,-61.3791,-0.0101,0.0025,0.0643,0
5743264,-0.2762,5.4491,-61.3781,-0.0082,-0.0077,0.0632,0
5743431,-0.2763,5.4490,-61.3783,-0.0019,-0.0185,0.0581,0
5743597,-0.2765,5.4490,-61.3786,-0.0060,-0.0141,0.0640,0
5743764,-0.2762,5.4489,-61.3791,0.0142,-0.0240,0.0587,0
5743931,-0.2747,5.4482,-61.3780,-0.0040,-0.0113,0.0598,0
5744097,-0.2732,5.4479,-61.3773,0.0019,-0.0103,0.0601,0
5744264,-0.2724,5.4474,-61.3779,-0.0105,-0.0068,0.0530,0
5744431,-0.2729,5.4472,-61.3776,0.0069,-0.0094,0.0581,0
5744597,-0.2724,5.4473,-61.3776,0.0035,-0.0035,0.0305,0
5744764,-0.2712,5.4475,-61.3764,0.0045,-0.0002,0.0562,0
5744931,-0.2710,5.4476,-61.3760,0.0058,-0.0062,0.0712,0
5745097,-0.2695,5.4477,-61.3756,-0.0012,-0.0103,0.0565,0
5745264,-0.2699,5.4475,-61.3751,0.0098,-0.0100,0.0544,0
5745431,-0.2701,5.4486,-61.3744,0.0033,-0.0124,0.0470,0
5745597,-0.2705,5.4485,-61.3756,-0.0046,-0.0007,0.0525,0
5745764,-0.2701,5.4483,-61.3752,-0.0088,0.0099,0.0562,0
5745931,-0.2703,5.4482,-61.3747,-0.0099,-0.0066,0.0608,0
5746097,-0.2700,5.4472,-61.3755,-0.0039,-0.0066,0.0608,0
5746264,-0.2708,5.4469,-61.3760,0.0012,-0.0198,0.0443,0
5746431,-0.2706,5.4470,-61.3767,0.0058,-0.0155,0.0631,0
5746597,-0.2719,5.4475,-61.3777,-0.0051,0.0071,0.0599,0
5746764,-0.2714,5.4478,-61.3780,-0.0031,0.0089,0.0471,0
5746931,-0.2721,5.4478,-61.3774,0.0004,-0.0090,0.0572,0
5747097,-0.2718,5.4467,-61.3777,0.0123,-0.0218,0.0496,0
5747264,-0.2717,5.4468,-61.3770,-0.0062,-0.0048,0.0454,0
5747431,-0.2718,5.4460,-61.3767,0.0055,-0.0097,0.0511,0
5747597,-0.2709,5.4445,-61.3773,-0.0024,-0.0104,0.0721,0
5747764,-0.2703,5.4459,-61.3770,-0.0006,-0.0081,0.0478,0
5747931,-0.2712,5.4461,-61.3760,-0.0116,-0.0133,0.0605,0
5748097,-0.2717,5.4444,-61.3754,0.0042,-0.0053,0.0244,0
5748264,-0.2720,5.4426,-61.3752,-0.0033,0.0005,0.0531,0
5748431,-0.2725,5.4421,-61.3753,0.0042,-0.0183,0.0561,0
5748597,-0.2739,5.4420,-61.3755,-0.0118,0.0084,0.0654,0
5748764,-0.2751,5.4428,-61.3766,0.0012,-0.0017,0.0536,0
5748931,-0.2749,5.4419,-61.3766,0.0015,-0.0314,0.0721,0
5749097,-0.2749,5.4422,-61.3772,0.0152,-0.0225,0.0641,0
5749264,-0.2756,5.4425,-61.3780,0.0057,-0.0099,0.0545,0
5749431,-0.2764,5.4424,-61.3779,-0.0017,-0.0055,0.0604,0
5749597,-0.2761,5.4431,-61.3783,-0.0049,-0.0170,0.0652,0
5749764,-0.2764,5.4420,-61.3794,0.0005,-0.0074,0.0678,0
5749931,-0.2768,5.4413,-61.3790,-0.0106,0.0149,0.0506,0
5750097,-0.2769,5.4397,-61.3785,-0.0091,0.0001,0.0548,0
5750264,-0.2767,5.4402,-61.3776,-0.0008,-0.0075,0.0356,0
5750431,-0.2780,5.4416,-61.3779,0.0059,-0.0125,0.0526,0
5750597,-0.2761,5.4403,-61.3773,-0.0153,-0.0029,0.0532,0
5750764,-0.2769,5.4404,-61.3777,-0.0137,-0.0071,0.0590,0
5750931,-0.2763,5.4399,-61.3781,0.0041,-0.0168,0.0511,0
5751097,-0.2763,5.4394,-61.3793,0.0050,-0.0128,0.0568,0
5751264,-0.2755,5.4395,-61.3801,0.0138,-0.0078,0.0588,0
5751431,-0.2758,5.4401,-61.3804,-0.0096,-0.0134,0.0489,0
5751597,-0.2759,5.4411,-61.3803,-0.0005,-0.0104,0.0549,0
5751764,-0.2758,5.4416,-61.3805,0.0016,-0.0043,0.0477,0
5751931,-0.2753,5.4411,-61.3807,-0.0092,0.0013,0.0477,0
5752098,-0.2756,5.4413,-61.3808,0.0096,-0.0066,0.0526,0
5752264,-0.2748,5.4415,-61.3812,-0.0019,-0.0118,0.0728,0
5752431,-0.2751,5.4419,-61.3814,0.0041,-0.0125,0.0678,0
5752598,-0.2745,5.4419,-61.3828,0.0036,-0.0153,0.0620,0
5752764,-0.2752,5.4438,-61.3829,-0.0070,0.0016,0.0431,0
5752931,-0.2749,5.4432,-61.3833,0.0039,0.0074,0.0577,0
5753098,-0.2742,5.4430,-61.3833,0.0067,-0.0110,0.0423,0
5753264,-0.2745,5.4431,-61.3845,0.0054,-0.0151,0.0501,0
5753431,-0.2746,5.4428,-61.3849,0.0074,-0.0207,0.0636,0
5753598,-0.2751,5.4435,-61.3849,0.0089,-0.0156,0.0562,0
5753764,-0.2763,5.4429,-61.3848,-0.0104,0.0012,0.0679,0
5753931,-0.2752,5.4421,-61.3850,-0.0095,0.0068,0.0566,0
5754098,-0.2743,5.4420,-61.3846,-0.0079,0.0010,0.0445,0
5754264,-0.2733,5.4424,-61.3850,0.0101,-0.0231,0.0531,0
5754431,-0.2729,5.4431,-61.3847,-0.0070,-0.0137,0.0544,0
5754598,-0.2742,5.4428,-61.3845,-0.0106,-0.0018,0.0604,0
5754764,-0.2760,5.4423,-61.3848,0.0094,0.0071,0.0446,0
5754931,-0.2755,5.4419,-61.3851,0.0111,-0.0013,0.0608,0
5755098,-0.2754,5.4427,-61.3845,0.0036,-0.0169,0.0517,0
5755264,-0.2755,5.4436,-61.3847,-0.0003,-0.0133,0.0532,0
5755431,-0.2750,5.4443,-61.3855,-0.0003,-0.0014,0.0654,0
5755598,-0.2739,5.4440,-61.3866,0.0008,-0.0039,0.0670,0
5755764,-0.2741,5.4422,-61.3867,-0.0043,-0.0062,0.0541,0
5755931,-0.2727,5.4435,-61.3871,0.0011,-0.0156,0.0481,0
5756098,-0.2731,5.4443,-61.3868,-0.0026,-0.0055,0.0467,0
5756264,-0.2730,5.4439,-61.3875,-0.0087,-0.0056,0.0703,0
5756431,-0.2729,5.4439,-61.3874,-0.0020,-0.0067,0.0465,0
5756598,-0.2735,5.4441,-61.3870,-0.0034,-0.0233,0.0563,0
5756764,-0.2730,5.4442,-61.3871,0.0048,-0.0100,0.0525,0
5756931,-0.2732,5.4452,-61.3872,0.0092,-0.0104,0.0524,0
5757098,-0.2698,5.4487,-61.3851,0.0077,-0.0017,0.0403,0
5757264,-0.2698,5.4496,-61.3848,-0.0054,-0.0255,0.0527,0
5757431,-0.2695,5.4492,-61.3844,-0.0001,-0.0237,0.0571,0
5757598,-0.2697,5.4495,-61.3829,-0.0029,-0.0059,0.0611,0
5757764,-0.2689,5.4496,-61.3821,-0.0090,-0.0116,0.0583,0
5757931,-0.2684,5.4477,-61.3820,0.0131,-0.0300,0.0556,0
5758098,-0.2681,5.4478,-61.3825,-0.0075,-0.0027,0.0492,0
5758264,-0.2682,5.4490,-61.3822,-0.0085,0.0041,0.0437,0
5758431,-0.2686,5.4488,-61.3833,0.0023,-0.0192,0.0613,0
5758598,-0.2674,5.4498,-61.3826,0.0030,-0.0145,0.0638,0
5758764,-0.2678,5.4497,-61.3822,0.0142,-0.0168,0.0423,0
5758931,-0.2676,5.4498,-61.3831,-0.0061,-0.0067,0.0538,0
5759098,-0.2661,5.4491,-61.3828,0.0071,-0.0083,0.0555,0
5759264,-0.2666,5.4477,-61.3818,0.0033,-0.0186,0.0596,0
5759431,-0.2666,5.4480,-61.3826,0.0038,-0.0168,0.0475,0
5759598,-0.2669,5.4476,-61.3818,0.0029,-0.0117,0.0509,0
5759764,-0.2680,5.4472,-61.3817,-0.0137,-0.0010,0.0534,0
5759931,-0.2675,5.4459,-61.3818,-0.0009,-0.0018,0.0516,0
5760098,-0.2674,5.4461,-61.3812,0.0041,-0.0087,0.0468,0
5760264,-0.2661,5.4452,-61.3811,0.0165,-0.0258,0.0613,0
5760431,-0.2656,5.4460,-61.3804,0.0081,-0.0247,0.0731,0
5760598,-0.2650,5.4465,-61.3812,-0.0057,-0.0135,0.0531,0
5760764,-0.2660,5.4462,-61.3812,-0.0133,0.0041,0.0557,0
5760931,-0.2658,5.4463,-61.3810,-0.0171,-0.0019,0.0525,0
5761098,-0.2657,5.4463,-61.3801,-0.0081,-0.0089,0.0621,0
5761264,-0.2661,5.4456,-61.3809,-0.0049,-0.0129,0.0579,0
5761431,-0.2654,5.4458,-61.3808,-0.0071,-0.0053,0.0499,0
5761598,-0.2646,5.4455,-61.3796,-0.0018,-0.0008,0.0620,0
5761764,-0.2635,5.4440,-61.3797,-0.0084,-0.0090,0.0519,0
5761931,-0.2652,5.4455,-61.3807,-0.0052,-0.0046,0.0620,0
5762098,-0.2649,5.4455,-61.3814,-0.0137,-0.0185,0.0557,0
5762264,-0.2644,5.4467,-61.3821,-0.0169,-0.0014,0.0619,0
5762431,-0.2644,5.4463,-61.3819,-0.0105,-0.0131,0.0566,0
5762598,-0.2637,5.4458,-61.3814,0.0035,-0.0034,0.0531,0
5762764,-0.2636,5.4475,-61.3813,0.0116,0.0132,0.0580,0
5762931,-0.2632,5.4484,-61.3809,0.0000,-0.0018,0.0595,0
5763098,-0.2637,5.4483,-61.3825,-0.0061,-0.0221,0.0545,0
5763264,-0.2641,5.4472,-61.3826,-0.0039,-0.0226,0.0630,0
5763431,-0.2635,5.4467,-61.3823,-0.0074,-0.0172,0.0523,0
5763598,-0.2653,5.4478,-61.3836,-0.0043,-0.0064,0.0471,0
5763764,-0.2646,5.4484,-61.3841,-0.0180,-0.0091,0.0563,0
5763931,-0.2646,5.4495,-61.3830,-0.0082,-0.0151,0.0600,0
5764098,-0.2639,5.4495,-61.3838,-0.0118,-0.0150,0.0579,0
5764264,-0.2635,5.4502,-61.3834,-0.0020,-0.0036,0.0609,0
5764431,-0.2634,5.4509,-61.3838,0.0013,-0.0102,0.0616,0
5764598,-0.2639,5.4509,-61.3846,-0.0039,-0.0024,0.0632,0
5764764,-0.2641,5.4508,-61.3844,-0.0064,-0.0122,0.0477,0
5764931,-0.2643,5.4509,-61.3850,-0.0092,-0.0094,0.0653,0
5765098,-0.2633,5.4514,-61.3858,-0.0154,-0.0025,0.0604,0
5765264,-0.2642,5.4509,-61.3856,0.0095,-0.0112,0.0650,0
5765431,-0.2644,5.4518,-61.3854,0.0042,-0.0134,0.0500,0
5765598,-0.2643,5.4517,-61.3854,0.0092,-0.0148,0.0615,0
5765764,-0.2642,5.4515,-61.3849,-0.0045,0.0037,0.0635,0
5765931,-0.2634,5.4514,-61.3843,-0.0080,-0.0122,0.0365,0
5766098,-0.2638,5.4505,-61.3843,-0.0083,-0.0250,0.0538,0
5766264,-0.2641,5.4512,-61.3831,0.0100,-0.0168,0.0536,0
5766431,-0.2651,5.4522,-61.3833,-0.0027,-0.0050,0.0579,0
5766598,-0.2644,5.4520,-61.3837,-0.0100,0.0004,0.0569,0
5766764,-0.2628,5.4525,-61.3843,-0.0002,-0.0097,0.0635,0
5766931,-0.2635,5.4543,-61.3841,-0.0102,-0.0138,0.0541,0
5767098,-0.2633,5.4552,-61.3844,0.0059,-0.0019,0.0588,0
5767264,-0.2640,5.4545,-61.3839,-0.0033,-0.0171,0.0578,0
5767431,-0.2635,5.4553,-61.3848,0.0112,-0.0186,0.0694,0
5767598,-0.2642,5.4546,-61.3851,-0.0018,0.0012,0.0524,0
5767764,-0.2632,5.4545,-61.3860,0.0092,-0.0120,0.0639,0
5767931,-0.2633,5.4546,-61.3857,-0.0047,-0.0183,0.0584,0
5768098,-0.2620,5.4542,-61.3850,-0.0037,-0.0140,0.0687,0
5768264,-0.2609,5.4534,-61.3853,0.0023,-0.0044,0.0517,0
5768431,-0.2608,5.4515,-61.3856,-0.0152,-0.0095,0.0639,0
5768598,-0.2600,5.4519,-61.3852,-0.0193,-0.0215,0.0368,0
5768765,-0.2599,5.4520,-61.3859,-0.0085,-0.0241,0.0500,0
5768931,-0.2599,5.4519,-61.3869,-0.0127,-0.0131,0.0432,0
5769098,-0.2601,5.4530,-61.3866,0.0053,-0.0061,0.0543,0
5769265,-0.2595,5.4506,-61.3861,0.0155,-0.0003,0.0484,0
5769431,-0.2593,5.4511,-61.3867,-0.0000,0.0043,0.0696,0
5769598,-0.2598,5.4511,-61.3857,-0.0027,-0.0276,0.0537,0
5769765,-0.2597,5.4506,-61.3860,0.0022,-0.0231,0.0550,0
5769931,-0.2588,5.4520,-61.3857,-0.0041,-0.0055,0.0549,0
5770098,-0.2590,5.4530,-61.3868,-0.0030,-0.0062,0.0584,0
5770265,-0.2590,5.4532,-61.3859,-0.0087,-0.0058,0.0551,0
5770431,-0.2593,5.4527,-61.3868,0.0045,-0.0021,0.0582,0
5770598,-0.2608,5.4530,-61.3864,0.0103,-0.0299,0.0487,0
5770765,-0.2606,5.4543,-61.3865,0.0013,-0.0278,0.0527,0
5770931,-0.2606,5.4536,-61.3871,0.0001,-0.0036,0.0580,0
5771098,-0.2599,5.4525,-61.3882,-0.0113,-0.0021,0.0597,0
5771265,-0.2592,5.4524,-61.3885,-0.0188,-0.0096,0.0649,0
5771431,-0.2600,5.4521,-61.3888,-0.0102,-0.0079,0.0386,0
5771598,-0.2604,5.4504,-61.3888,0.0066,-0.0160,0.0609,0
5771765,-0.2597,5.4509,-61.3883,0.0001,-0.0091,0.0458,0
5771931,-0.2599,5.4506,-61.3881,0.0103,0.0106,0.0564,0
5772098,-0.2598,5.4509,-61.3890,0.0002,0.0041,0.0646,0
5772265,-0.2599,5.4505,-61.3893,-0.0091,-0.0101,0.0497,0
5772431,-0.2597,5.4523,-61.3902,-0.0028,-0.0060,0.0628,0
5772598,-0.2591,5.4537,-61.3902,-0.0135,0.0083,0.0593,0
5772765,-0.2577,5.4526,-61.3908,0.0034,-0.0050,0.0555,0
5772931,-0.2568,5.4529,-61.3924,0.0048,-0.0131,0.0656,0
5773098,-0.2558,5.4538,-61.3923,0.0165,-0.0173,0.0621,0
5773265,-0.2550,5.4554,-61.3919,0.0041,-0.0396,0.0505,0
5773431,-0.2557,5.4547,-61.3923,-0.0061,-0.0092,0.0610,0
5773598,-0.2559,5.4544,-61.3917,-0.0171,-0.0207,0.0535,0
5773765,-0.2561,5.4555,-61.3915,-0.0014,0.0036,0.0475,0
5773931,-0.2551,5.4538,-61.3916,0.0103,0.0001,0.0554,0
5774098,-0.2551,5.4539,-61.3909,0.0176,-0.0110,0.0630,0
5774265,-0.2551,5.4524,-61.3896,-0.0096,-0.0060,0.0636,0
5774431,-0.2553,5.4532,-61.3889,-0.0165,-0.0359,0.0553,0
5774598,-0.2560,5.4531,-61.3895,-0.0277,-0.0360,0.0505,0
5774765,-0.2549,5.4524,-61.3892,-0.0060,-0.0006,0.0450,0
5774931,-0.2545,5.4519,-61.3893,-0.0069,0.0193,0.0605,0
5775098,-0.2544,5.4513,-61.3899,0.0201,-0.0150,0.0579,0
5775265,-0.2534,5.4511,-61.3903,0.0057,0.0055,0.0601,0
5775431,-0.2532,5.4517,-61.3915,0.0052,-0.0038,0.0491,0
5775598,-0.2538,5.4517,-61.3914,-0.0062,-0.0153,0.0471,0
5775765,-0.2537,5.4506,-61.3907,-0.0064,-0.0207,0.0671,0
5775931,-0.2522,5.4508,-61.3908,-0.0076,-0.0280,0.0453,0
5776098,-0.2511,5.4511,-61.3905,-0.0012,-0.0305,0.0708,0
5776265,-0.2511,5.4518,-61.3903,0.0009,-0.0048,0.0429,0
5776431,-0.2497,5.4518,-61.3903,0.0047,-0.0145,0.0618,0
5776598,-0.2499,5.4520,-61.3900,-0.0062,-0.0135,0.0583,0
5776765,-0.2493,5.4517,-61.3898,0.0079,-0.0087,0.0605,0
5776931,-0.2502,5.4512,-61.3905,-0.0091,-0.0239,0.0639,0
5777098,-0.2784,5.4458,-61.3945,-0.0029,-0.0123,0.0579,0
5777265,-0.2775,5.4466,-61.3952,0.0167,-0.0056,0.0666,0
5777431,-0.2764,5.4463,-61.3955,0.0075,0.0031,0.0530,0
5777598,-0.2780,5.4459,-61.3951,-0.0013,-0.0188,0.0515,0
5777765,-0.2777,5.4457,-61.3947,-0.0059,-0.0410,0.0542,0
5777931,-0.2761,5.4459,-61.3951,-0.0062,-0.0259,0.0446,0
5778098,-0.2761,5.4456,-61.3966,-0.0179,0.0075,0.0477,0
5778265,-0.2757,5.4437,-61.3969,-0.0175,0.0243,0.0441,0
5778431,-0.2764,5.4457,-61.3959,0.0173,-0.0072,0.0553,0
5778598,-0.2751,5.4451,-61.3962,0.0148,-0.0136,0.0611,0
5778765,-0.2749,5.4432,-61.3969,0.0041,-0.0126,0.0419,0
5778931,-0.2739,5.4422,-61.3959,0.0096,-0.0141,0.0522,0
5779098,-0.2731,5.4400,-61.3943,-0.0116,0.0102,0.0657,0
5779265,-0.2730,5.4395,-61.3950,-0.0073,0.0030,0.0614,0
5779431,-0.2739,5.4398,-61.3950,-0.0096,-0.0198,0.0707,0
5779598,-0.2741,5.4398,-61.3954,0.0074,-0.0201,0.0613,0
5779765,-0.2729,5.4404,-61.3948,-0.0093,-0.0241,0.0620,0
5779931,-0.2733,5.4415,-61.3948,0.0027,-0.0074,0.0446,0
5780098,-0.2724,5.4409,-61.3944,-0.0027,-0.0105,0.0575,0
5780265,-0.2719,5.4406,-61.3933,-0.0048,0.0030,0.0496,0
5780431,-0.2714,5.4415,-61.3921,-0.0010,-0.0072,0.0401,0
5780598,-0.2722,5.4420,-61.3917,-0.0123,0.0020,0.0569,0
5780765,-0.2724,5.4411,-61.3924,-0.0113,0.0093,0.0429,0
5780931,-0.2729,5.4415,-61.3927,-0.0020,-0.0049,0.0605,0
5781098,-0.2733,5.4418,-61.3933,-0.0131,-0.0214,0.0663,0
5781265,-0.2729,5.4428,-61.3938,-0.0052,-0.0075,0.0676,0
5781431,-0.2723,5.4420,-61.3946,-0.0028,0.0062,0.0567,0
5781598,-0.2722,5.4432,-61.3934,-0.0062,-0.0029,0.0699,0
5781765,-0.2719,5.4441,-61.3935,0.0162,0.0023,0.0522,0
5781931,-0.2716,5.4428,-61.3940,0.0112,0.0013,0.0696,0
5782098,-0.2718,5.4429,-61.3933,0.0173,-0.0131,0.0467,0
5782265,-0.2721,5.4437,-61.3933,-0.0088,-0.0203,0.0555,0
5782431,-0.2713,5.4434,-61.3925,-0.0077,0.0076,0.0636,0
5782598,-0.2710,5.4426,-61.3925,-0.0233,-0.0175,0.0499,0
5782765,-0.2703,5.4422,-61.3927,-0.0173,-0.0030,0.0582,0
5782931,-0.2702,5.4428,-61.3928,0.0026,-0.0086,0.0460,0
5783098,-0.2706,5.4434,-61.3928,0.0084,-0.0126,0.0648,0
5783265,-0.2711,5.4447,-61.3925,0.0029,-0.0154,0.0579,0
5783431,-0.2711,5.4448,-61.3936,-0.0017,-0.0136,0.0538,0
5783598,-0.2713,5.4454,-61.3948,-0.0078,0.0028,0.0600,0
5783765,-0.2720,5.4447,-61.3951,-0.0139,-0.0177,0.0661,0
5783931,-0.2718,5.4445,-61.3947,-0.0063,-0.0215,0.0510,0
5784098,-0.2718,5.4442,-61.3941,0.0069,-0.0106,0.0566,0
5784265,-0.2700,5.4440,-61.3943,0.0119,0.0003,0.0595,0
5784431,-0.2695,5.4442,-61.3949,0.0043,-0.0101,0.0486,0
5784598,-0.2682,5.4439,-61.3947,0.0035,-0.0010,0.0439,0
5784765,-0.2683,5.4437,-61.3940,-0.0046,-0.0044,0.0459,0
5784931,-0.2681,5.4430,-61.3938,0.0181,-0.0207,0.0518,0
5785098,-0.2676,5.4435,-61.3936,0.0073,-0.0049,0.0667,0
5785265,-0.2677,5.4438,-61.3928,0.0044,0.0106,0.0577,0
5785432,-0.2679,5.4447,-61.3938,-0.0101,0.0012,0.0690,0
5785598,-0.2681,5.4430,-61.3942,-0.0074,-0.0239,0.0717,0
5785765,-0.2691,5.4430,-61.3949,-0.0156,-0.0001,0.0488,0
5785932,-0.2680,5.4416,-61.3943,0.0009,-0.0027,0.0499,0
5786098,-0.2683,5.4415,-61.3935,-0.0040,0.0039,0.0605,0
5786265,-0.2683,5.4414,-61.3939,-0.0107,-0.0101,0.0431,0
5786432,-0.2682,5.4417,-61.3950,-0.0036,-0.0073,0.0715,0
5786598,-0.2669,5.4422,-61.3952,-0.0079,-0.0067,0.0593,0
5786765,-0.2669,5.4426,-61.3955,-0.0034,-0.0064,0.0586,0
5786932,-0.2669,5.4426,-61.3957,-0.0046,-0.0010,0.0548,0
5787098,-0.2655,5.4431,-61.3962,0.0007,-0.0126,0.0708,0
5787265,-0.2654,5.4425,-61.3963,0.0036,-0.0096,0.0656,0
5787432,-0.2643,5.4429,-61.3966,-0.0072,-0.0222,0.0575,0
5787598,-0.2637,5.4438,-61.3964,-0.0173,-0.0073,0.0604,0
5787765,-0.2645,5.4438,-61.3956,-0.0048,-0.0036,0.0627,0
