DeviceTag: Movella DOT0,FirmwareVersion: 2.2.1,AppVersion: 2023.6.0,SyncStatus: Unknown (Synced/Un-synced),OutputRate: 60,FilterProfile: Unknown,Measurement Mode: Sensor fusion Mode - Extended (Euler),StartTime: 2024-04-09 11:40:51.220,© Movella Technologies B.V. 2005-2024
SampleTimeFine,Quat_W,Quat_X,Quat_Y,Quat_Z,Euler_X,Euler_Y,Euler_Z,FreeAcc_X,FreeAcc_Y,FreeAcc_Z,Status
41464325,1.0000,-0.0020,-0.0042,0.0004,-0.2338,-0.4826,0.0488,-0.0281,-0.0008,0.0054,0
41464491,1.0000,-0.0020,-0.0042,0.0004,-0.2343,-0.4829,0.0486,-0.0216,-0.0014,0.0099,0
41464658,1.0000,-0.0020,-0.0042,0.0004,-0.2347,-0.4832,0.0487,-0.0101,-0.0201,0.0113,0
41464825,1.0000,-0.0020,-0.0042,0.0004,-0.2345,-0.4833,0.0480,-0.0265,-0.0096,0.0020,0
41464991,1.0000,-0.0020,-0.0042,0.0004,-0.2335,-0.4846,0.0481,-0.0245,-0.0016,0.0090,0
41465158,1.0000,-0.0020,-0.0042,0.0004,-0.2342,-0.4856,0.0473,-0.0239,-0.0029,0.0061,0
41465325,1.0000,-0.0020,-0.0042,0.0004,-0.2338,-0.4863,0.0485,-0.0184,-0.0076,-0.0037,0
41465491,1.0000,-0.0020,-0.0042,0.0004,-0.2346,-0.4866,0.0496,-0.0220,-0.0016,0.0131,0
41465658,1.0000,-0.0020,-0.0042,0.0004,-0.2344,-0.4860,0.0499,-0.0258,-0.0152,0.0086,0
41465825,1.0000,-0.0020,-0.0042,0.0004,-0.2344,-0.4857,0.0502,-0.0104,-0.0182,0.0110,0
41465991,1.0000,-0.0021,-0.0042,0.0004,-0.2360,-0.4858,0.0490,-0.0311,-0.0044,0.0170,0
41466158,1.0000,-0.0021,-0.0042,0.0004,-0.2357,-0.4867,0.0474,-0.0193,-0.0104,-0.0052,0
41466325,1.0000,-0.0021,-0.0043,0.0004,-0.2361,-0.4870,0.0473,-0.0280,-0.0042,0.0041,0
41466491,1.0000,-0.0021,-0.0043,0.0004,-0.2356,-0.4880,0.0466,-0.0309,-0.0136,0.0061,0
41466658,1.0000,-0.0020,-0.0043,0.0004,-0.2345,-0.4882,0.0460,-0.0233,-0.0082,0.0091,0
41466825,1.0000,-0.0020,-0.0043,0.0004,-0.2342,-0.4869,0.0460,-0.0143,-0.0053,0.0118,0
41466991,1.0000,-0.0020,-0.0042,0.0004,-0.2344,-0.4865,0.0461,-0.0243,-0.0004,0.0031,0
41467158,1.0000,-0.0020,-0.0043,0.0004,-0.2344,-0.4877,0.0444,-0.0297,0.0001,0.0126,0
41467325,1.0000,-0.0020,-0.0043,0.0004,-0.2347,-0.4892,0.0433,-0.0234,-0.0011,0.0076,0
41467491,1.0000,-0.0020,-0.0043,0.0004,-0.2348,-0.4902,0.0439,-0.0219,-0.0078,0.0132,0
41467658,1.0000,-0.0021,-0.0043,0.0004,-0.2361,-0.4905,0.0442,-0.0403,-0.0042,0.0263,0
41467825,1.0000,-0.0021,-0.0043,0.0004,-0.2358,-0.4905,0.0438,-0.0277,0.0099,0.0157,0
41467991,1.0000,-0.0021,-0.0043,0.0004,-0.2358,-0.4890,0.0453,-0.0268,-0.0096,0.0136,0
41468158,1.0000,-0.0021,-0.0043,0.0004,-0.2362,-0.4896,0.0443,-0.0158,-0.0153,0.0145,0
41468325,1.0000,-0.0021,-0.0043,0.0004,-0.2371,-0.4897,0.0442,-0.0177,-0.0193,0.0042,0
41468491,1.0000,-0.0021,-0.0043,0.0004,-0.2372,-0.4899,0.0435,-0.0137,-0.0002,0.0025,0
41468658,1.0000,-0.0021,-0.0043,0.0004,-0.2376,-0.4905,0.0436,-0.0205,-0.0170,0.0010,0
41468825,1.0000,-0.0021,-0.0043,0.0004,-0.2394,-0.4912,0.0436,-0.0241,-0.0125,0.0070,0
41468991,1.0000,-0.0021,-0.0043,0.0004,-0.2399,-0.4909,0.0433,-0.0264,-0.0045,0.0086,0
41469158,1.0000,-0.0021,-0.0043,0.0004,-0.2396,-0.4910,0.0431,-0.0231,-0.0048,0.0092,0
41469325,1.0000,-0.0021,-0.0043,0.0004,-0.2379,-0.4911,0.0425,-0.0381,-0.0104,-0.0052,0
41469491,1.0000,-0.0021,-0.0043,0.0003,-0.2371,-0.4910,0.0410,-0.0240,-0.0076,0.0074,0
41469658,1.0000,-0.0021,-0.0043,0.0004,-0.2368,-0.4908,0.0414,-0.0201,-0.0027,0.0014,0
41469825,1.0000,-0.0021,-0.0043,0.0004,-0.2370,-0.4904,0.0417,-0.0053,-0.0096,0.0080,0
41469991,1.0000,-0.0021,-0.0043,0.0004,-0.2363,-0.4899,0.0426,-0.0272,-0.0031,0.0160,0
41470158,1.0000,-0.0020,-0.0043,0.0004,-0.2346,-0.4902,0.0414,-0.0206,-0.0157,0.0040,0
41470325,1.0000,-0.0020,-0.0043,0.0004,-0.2347,-0.4898,0.0425,-0.0246,-0.0032,0.0103,0
41470491,1.0000,-0.0021,-0.0043,0.0004,-0.2356,-0.4898,0.0440,-0.0269,-0.0191,0.0111,0
41470658,1.0000,-0.0021,-0.0043,0.0004,-0.2352,-0.4894,0.0431,-0.0217,-0.0120,0.0082,0
41470825,1.0000,-0.0020,-0.0043,0.0004,-0.2344,-0.4891,0.0430,-0.0271,0.0013,-0.0015,0
41470991,1.0000,-0.0021,-0.0043,0.0004,-0.2360,-0.4884,0.0423,-0.0222,-0.0100,0.0088,0
41471158,1.0000,-0.0021,-0.0043,0.0004,-0.2360,-0.4890,0.0414,-0.0188,-0.0081,0.0129,0
41471325,1.0000,-0.0021,-0.0043,0.0004,-0.2364,-0.4891,0.0417,-0.0260,-0.0112,0.0030,0
41471491,1.0000,-0.0015,-0.0026,0.0004,-0.1705,-0.2938,0.0485,-0.0010,-0.0057,-0.0039,0
41471658,1.0000,-0.0015,-0.0026,0.0004,-0.1708,-0.2943,0.0480,0.0133,-0.0228,0.0123,0
41471825,1.0000,-0.0015,-0.0026,0.0004,-0.1714,-0.2951,0.0480,0.0059,-0.0175,-0.0115,0
41471991,1.0000,-0.0015,-0.0026,0.0004,-0.1720,-0.2954,0.0473,0.0027,-0.0153,0.0117,0
41472158,1.0000,-0.0015,-0.0026,0.0004,-0.1721,-0.2955,0.0474,0.0043,-0.0231,0.0003,0
41472325,1.0000,-0.0015,-0.0026,0.0004,-0.1736,-0.2963,0.0464,0.0015,-0.0142,0.0243,0
41472491,1.0000,-0.0015,-0.0026,0.0004,-0.1744,-0.2969,0.0480,0.0166,-0.0281,-0.0031,0
41472658,1.0000,-0.0015,-0.0026,0.0004,-0.1762,-0.2958,0.0490,0.0143,-0.0206,-0.0048,0
41472825,1.0000,-0.0015,-0.0026,0.0004,-0.1776,-0.2961,0.0495,0.0135,-0.0186,0.0163,0
41472991,1.0000,-0.0015,-0.0026,0.0004,-0.1774,-0.2968,0.0484,0.0223,-0.0206,0.0004,0
41473158,1.0000,-0.0015,-0.0026,0.0004,-0.1770,-0.2969,0.0488,0.0045,-0.0197,0.0046,0
41473325,1.0000,-0.0015,-0.0026,0.0004,-0.1777,-0.2964,0.0480,0.0179,-0.0110,0.0085,0
41473491,1.0000,-0.0015,-0.0026,0.0004,-0.1776,-0.2961,0.0479,0.0149,-0.0210,-0.0022,0
41473658,1.0000,-0.0016,-0.0026,0.0004,-0.1782,-0.2977,0.0480,0.0043,-0.0244,0.0170,0
41473825,1.0000,-0.0016,-0.0026,0.0004,-0.1782,-0.2974,0.0493,0.0005,-0.0216,0.0205,0
41473991,1.0000,-0.0015,-0.0026,0.0004,-0.1769,-0.2972,0.0493,0.0163,-0.0163,0.0050,0
41474158,1.0000,-0.0015,-0.0026,0.0004,-0.1776,-0.2964,0.0499,0.0139,-0.0233,0.0070,0
41474325,1.0000,-0.0015,-0.0026,0.0004,-0.1775,-0.2972,0.0511,0.0094,-0.0170,0.0120,0
41474491,1.0000,-0.0016,-0.0026,0.0004,-0.1782,-0.2976,0.0511,0.0135,-0.0032,0.0090,0
41474658,1.0000,-0.0016,-0.0026,0.0005,-0.1784,-0.2984,0.0521,0.0137,-0.0076,0.0172,0
41474825,1.0000,-0.0015,-0.0026,0.0004,-0.1768,-0.2991,0.0519,0.0146,-0.0174,0.0044,0
41474991,1.0000,-0.0015,-0.0026,0.0004,-0.1761,-0.2997,0.0514,0.0124,-0.0376,0.0033,0
41475158,1.0000,-0.0015,-0.0026,0.0004,-0.1764,-0.3000,0.0511,-0.0067,-0.0248,-0.0056,0
41475325,1.0000,-0.0015,-0.0026,0.0004,-0.1761,-0.3000,0.0514,0.0022,-0.0263,0.0060,0
41475491,1.0000,-0.0015,-0.0026,0.0005,-0.1756,-0.3008,0.0524,0.0145,-0.0085,0.0198,0
41475658,1.0000,-0.0015,-0.0026,0.0005,-0.1751,-0.3005,0.0523,0.0117,-0.0191,0.0093,0
41475825,1.0000,-0.0015,-0.0026,0.0005,-0.1754,-0.2999,0.0542,0.0176,-0.0223,-0.0149,0
41475991,1.0000,-0.0015,-0.0026,0.0005,-0.1767,-0.2999,0.0542,0.0126,-0.0132,0.0098,0
41476158,1.0000,-0.0015,-0.0026,0.0005,-0.1765,-0.2995,0.0549,0.0105,-0.0282,-0.0140,0
41476325,1.0000,-0.0015,-0.0026,0.0005,-0.1765,-0.3006,0.0545,0.0011,-0.0148,0.0281,0
41476491,1.0000,-0.0015,-0.0026,0.0005,-0.1770,-0.2999,0.0561,0.0199,-0.0198,-0.0210,0
41476658,1.0000,-0.0015,-0.0026,0.0005,-0.1774,-0.3004,0.0569,-0.0030,-0.0249,0.0045,0
41476825,1.0000,-0.0016,-0.0026,0.0005,-0.1787,-0.3004,0.0571,0.0099,-0.0273,0.0152,0
41476991,1.0000,-0.0015,-0.0026,0.0005,-0.1775,-0.2996,0.0568,0.0072,-0.0156,-0.0142,0
41477158,1.0000,-0.0015,-0.0026,0.0005,-0.1768,-0.2997,0.0572,0.0149,-0.0238,0.0238,0
41477325,1.0000,-0.0015,-0.0026,0.0005,-0.1764,-0.2986,0.0578,0.0046,-0.0114,-0.0037,0
41477491,1.0000,-0.0015,-0.0026,0.0005,-0.1768,-0.2989,0.0580,0.0171,-0.0286,0.0005,0
41477658,1.0000,-0.0015,-0.0026,0.0005,-0.1776,-0.2993,0.0578,0.0134,-0.0187,0.0223,0
41477825,1.0000,-0.0016,-0.0026,0.0005,-0.1791,-0.2997,0.0576,0.0120,-0.0103,0.0045,0
41477992,1.0000,-0.0016,-0.0026,0.0005,-0.1793,-0.2987,0.0578,0.0060,-0.0043,0.0012,0
41478158,1.0000,-0.0016,-0.0026,0.0005,-0.1805,-0.2991,0.0593,0.0290,-0.0227,-0.0001,0
41478325,1.0000,-0.0016,-0.0026,0.0005,-0.1802,-0.2981,0.0598,0.0052,-0.0148,0.0136,0
41478492,1.0000,-0.0016,-0.0026,0.0005,-0.1801,-0.2982,0.0603,-0.0027,-0.0233,0.0013,0
41478658,1.0000,-0.0016,-0.0026,0.0005,-0.1797,-0.2976,0.0599,0.0249,-0.0245,0.0107,0
41478825,1.0000,-0.0016,-0.0026,0.0005,-0.1791,-0.2978,0.0592,0.0144,-0.0172,0.0128,0
41478992,1.0000,-0.0016,-0.0026,0.0005,-0.1784,-0.2971,0.0588,0.0140,-0.0085,-0.0097,0
41479158,1.0000,-0.0016,-0.0026,0.0005,-0.1785,-0.2969,0.0604,0.0045,-0.0146,0.0113,0
41479325,1.0000,-0.0016,-0.0026,0.0005,-0.1778,-0.2978,0.0598,0.0204,-0.0213,0.0073,0
41479492,1.0000,-0.0016,-0.0026,0.0005,-0.1783,-0.2984,0.0601,0.0081,-0.0248,0.0076,0
41479658,1.0000,-0.0016,-0.0026,0.0005,-0.1798,-0.2991,0.0613,0.0156,-0.0217,0.0113,0
41479825,1.0000,-0.0016,-0.0026,0.0005,-0.1801,-0.2996,0.0605,-0.0037,-0.0149,0.0101,0
41479992,1.0000,-0.0016,-0.0026,0.0005,-0.1782,-0.3000,0.0609,-0.0054,-0.0184,0.0082,0
41480158,1.0000,-0.0016,-0.0026,0.0005,-0.1780,-0.3009,0.0606,0.0112,-0.0113,0.0013,0
41480325,1.0000,-0.0016,-0.0026,0.0005,-0.1779,-0.2993,0.0601,0.0077,-0.0201,-0.0024,0
41480492,1.0000,-0.0016,-0.0026,0.0005,-0.1787,-0.2997,0.0601,0.0066,-0.0263,0.0107,0
41480658,1.0000,-0.0016,-0.0026,0.0005,-0.1784,-0.2990,0.0614,0.0124,-0.0342,0.0171,0
41480825,1.0000,-0.0016,-0.0026,0.0005,-0.1793,-0.2977,0.0616,0.0062,-0.0123,0.0045,0
41480992,1.0000,-0.0016,-0.0026,0.0005,-0.1806,-0.2978,0.0624,0.0120,-0.0280,0.0203,0
41481158,1.0000,-0.0016,-0.0026,0.0005,-0.1804,-0.2976,0.0631,-0.0025,-0.0075,0.0161,0
41481325,1.0000,-0.0016,-0.0026,0.0006,-0.1812,-0.2979,0.0648,0.0139,-0.0374,0.0054,0
41481492,1.0000,-0.0016,-0.0026,0.0006,-0.1806,-0.2982,0.0665,0.0094,-0.0201,0.0067,0
41481658,1.0000,-0.0016,-0.0026,0.0006,-0.1805,-0.2976,0.0660,0.0059,-0.0225,0.0076,0
41481825,1.0000,-0.0016,-0.0026,0.0006,-0.1823,-0.2988,0.0672,0.0191,-0.0142,0.0116,0
41481992,1.0000,-0.0016,-0.0026,0.0006,-0.1813,-0.2985,0.0670,0.0133,-0.0105,0.0111,0
41482158,1.0000,-0.0016,-0.0026,0.0006,-0.1806,-0.2987,0.0662,0.0101,-0.0091,0.0057,0
41482325,1.0000,-0.0016,-0.0026,0.0006,-0.1807,-0.2979,0.0666,0.0176,-0.0164,0.0118,0
41482492,1.0000,-0.0016,-0.0026,0.0006,-0.1818,-0.2989,0.0658,0.0150,-0.0112,0.0150,0
41482658,1.0000,-0.0016,-0.0026,0.0006,-0.1828,-0.2986,0.0653,0.0173,-0.0077,0.0070,0
41482825,1.0000,-0.0016,-0.0026,0.0006,-0.1830,-0.2982,0.0660,0.0108,-0.0195,0.0048,0
41482992,1.0000,-0.0016,-0.0026,0.0006,-0.1828,-0.2977,0.0660,0.0030,-0.0064,0.0128,0
41483158,1.0000,-0.0016,-0.0026,0.0006,-0.1824,-0.2979,0.0665,0.0181,-0.0010,-0.0019,0
41483325,1.0000,-0.0016,-0.0026,0.0006,-0.1817,-0.2968,0.0659,0.0187,-0.0222,0.0017,0
41483492,1.0000,-0.0016,-0.0026,0.0006,-0.1805,-0.2960,0.0657,0.0078,-0.0259,0.0142,0
41483658,1.0000,-0.0016,-0.0026,0.0006,-0.1816,-0.2956,0.0658,0.0028,-0.0123,0.0015,0
41483825,1.0000,-0.0016,-0.0026,0.0006,-0.1802,-0.2953,0.0656,0.0054,-0.0176,0.0059,0
41483992,1.0000,-0.0016,-0.0026,0.0006,-0.1820,-0.2957,0.0658,0.0196,-0.0215,0.0037,0
41484158,1.0000,-0.0016,-0.0026,0.0006,-0.1825,-0.2950,0.0672,0.0110,-0.0222,0.0082,0
41484325,1.0000,-0.0016,-0.0026,0.0006,-0.1816,-0.2949,0.0666,0.0148,-0.0197,0.0091,0
41484492,1.0000,-0.0016,-0.0026,0.0006,-0.1815,-0.2948,0.0675,0.0172,-0.0173,0.0090,0
41484658,1.0000,-0.0016,-0.0026,0.0006,-0.1822,-0.2951,0.0685,-0.0028,-0.0098,0.0088,0
41484825,1.0000,-0.0016,-0.0026,0.0006,-0.1810,-0.2951,0.0690,0.0009,-0.0241,0.0084,0
41484992,1.0000,-0.0016,-0.0026,0.0006,-0.1814,-0.2954,0.0688,0.0007,-0.0172,0.0097,0
41485158,1.0000,-0.0016,-0.0026,0.0006,-0.1814,-0.2970,0.0681,0.0205,-0.0268,0.0028,0
41485325,1.0000,-0.0016,-0.0026,0.0006,-0.1814,-0.2974,0.0689,0.0023,-0.0256,0.0072,0
41485492,1.0000,-0.0016,-0.0026,0.0006,-0.1815,-0.2971,0.0703,0.0076,-0.0028,0.0113,0
41485658,1.0000,-0.0016,-0.0026,0.0006,-0.1811,-0.2970,0.0693,0.0122,-0.0186,0.0103,0
41485825,1.0000,-0.0016,-0.0026,0.0006,-0.1827,-0.2973,0.0691,0.0168,-0.0081,-0.0049,0
41485992,1.0000,-0.0016,-0.0026,0.0006,-0.1834,-0.2967,0.0691,0.0043,-0.0212,0.0199,0
41486158,1.0000,-0.0016,-0.0026,0.0006,-0.1828,-0.2963,0.0695,0.0108,-0.0158,0.0006,0
41486325,1.0000,-0.0016,-0.0026,0.0006,-0.1823,-0.2958,0.0703,0.0075,-0.0170,0.0091,0
41486492,1.0000,-0.0016,-0.0026,0.0006,-0.1816,-0.2957,0.0705,0.0104,-0.0204,-0.0040,0
41486658,1.0000,-0.0016,-0.0026,0.0006,-0.1826,-0.2955,0.0704,0.0071,-0.0157,0.0190,0
41486825,1.0000,-0.0016,-0.0026,0.0006,-0.1835,-0.2966,0.0715,0.0204,-0.0317,0.0148,0
41486992,1.0000,-0.0016,-0.0026,0.0006,-0.1823,-0.2952,0.0723,0.0270,-0.0170,0.0064,0
41487158,1.0000,-0.0016,-0.0026,0.0006,-0.1825,-0.2948,0.0733,0.0216,-0.0144,0.0124,0
41487325,1.0000,-0.0016,-0.0026,0.0006,-0.1823,-0.2950,0.0745,-0.0060,-0.0158,0.0189,0
41487492,1.0000,-0.0016,-0.0026,0.0006,-0.1823,-0.2953,0.0738,-0.0057,-0.0228,0.0119,0
41487658,1.0000,-0.0016,-0.0026,0.0006,-0.1837,-0.2932,0.0733,0.0063,-0.0061,0.0167,0
41487825,1.0000,-0.0016,-0.0026,0.0006,-0.1843,-0.2947,0.0729,0.0165,-0.0170,0.0098,0
41487992,1.0000,-0.0016,-0.0026,0.0006,-0.1842,-0.2935,0.0735,0.0265,-0.0014,0.0171,0
41488158,1.0000,-0.0016,-0.0025,0.0006,-0.1854,-0.2920,0.0744,-0.0028,-0.0207,0.0096,0
41488325,1.0000,-0.0016,-0.0025,0.0006,-0.1857,-0.2918,0.0743,0.0128,-0.0137,0.0165,0
41488492,1.0000,-0.0016,-0.0025,0.0006,-0.1858,-0.2906,0.0736,0.0190,-0.0153,-0.0072,0
41488658,1.0000,-0.0016,-0.0025,0.0007,-0.1865,-0.2912,0.0752,0.0090,-0.0314,0.0189,0
41488825,1.0000,-0.0016,-0.0025,0.0007,-0.1845,-0.2905,0.0765,0.0088,-0.0380,0.0189,0
41488992,1.0000,-0.0016,-0.0025,0.0007,-0.1835,-0.2889,0.0771,0.0160,-0.0157,-0.0160,0
41489158,1.0000,-0.0016,-0.0025,0.0007,-0.1827,-0.2881,0.0764,-0.0013,-0.0123,0.0112,0
41489325,1.0000,-0.0016,-0.0025,0.0007,-0.1823,-0.2874,0.0774,0.0052,-0.0066,-0.0100,0
41489492,1.0000,-0.0016,-0.0025,0.0007,-0.1814,-0.2870,0.0834,-0.0090,0.0830,-0.0017,0
41489658,1.0000,-0.0016,-0.0025,0.0010,-0.1824,-0.2874,0.1097,0.0339,-0.0253,-0.0072,0
41489825,1.0000,-0.0016,-0.0025,0.0010,-0.1805,-0.2867,0.1110,0.0302,-0.0562,0.0121,0
41489992,1.0000,-0.0016,-0.0025,0.0010,-0.1786,-0.2843,0.1112,0.0068,-0.0209,0.0043,0
41490158,1.0000,-0.0016,-0.0025,0.0010,-0.1781,-0.2840,0.1123,0.0020,-0.0216,0.0105,0
41490325,1.0000,-0.0015,-0.0025,0.0010,-0.1775,-0.2836,0.1151,0.0006,0.0068,0.0210,0
41490492,1.0000,-0.0015,-0.0024,0.0010,-0.1767,-0.2803,0.1189,0.0159,0.0012,-0.0276,0
41490658,1.0000,-0.0015,-0.0024,0.0011,-0.1770,-0.2797,0.1213,0.0191,-0.0268,0.0377,0
41490825,1.0000,-0.0015,-0.0024,0.0011,-0.1759,-0.2788,0.1241,0.0178,-0.0231,0.0124,0
41490992,1.0000,-0.0015,-0.0024,0.0011,-0.1767,-0.2775,0.1251,0.0050,-0.0242,-0.0333,0
41491158,1.0000,-0.0015,-0.0024,0.0011,-0.1769,-0.2768,0.1263,0.0092,-0.0251,0.0397,0
41491325,1.0000,-0.0015,-0.0024,0.0011,-0.1762,-0.2752,0.1281,-0.0008,-0.0156,0.0025,0
41491492,1.0000,-0.0015,-0.0024,0.0011,-0.1762,-0.2735,0.1291,0.0175,0.0018,0.0061,0
41491658,1.0000,-0.0015,-0.0024,0.0011,-0.1763,-0.2731,0.1316,0.0049,0.0109,0.0270,0
41491825,1.0000,-0.0015,-0.0024,0.0012,-0.1768,-0.2708,0.1371,0.0188,-0.0115,-0.0118,0
41491992,1.0000,-0.0016,-0.0024,0.0012,-0.1785,-0.2691,0.1415,0.0147,-0.0344,0.0097,0
41492158,1.0000,-0.0015,-0.0023,0.0013,-0.1778,-0.2670,0.1440,0.0381,-0.0382,-0.0572,0
41492325,1.0000,-0.0016,-0.0024,0.0013,-0.1786,-0.2693,0.1449,-0.0052,-0.0195,0.0882,0
41492492,1.0000,-0.0015,-0.0023,0.0013,-0.1754,-0.2678,0.1453,0.0229,-0.0006,-0.0056,0
41492658,1.0000,-0.0015,-0.0023,0.0013,-0.1772,-0.2669,0.1450,-0.0076,0.0140,-0.0452,0
41492825,1.0000,-0.0015,-0.0023,0.0013,-0.1772,-0.2667,0.1451,0.0004,-0.0204,0.0060,0
41492992,1.0000,-0.0015,-0.0023,0.0013,-0.1764,-0.2666,0.1465,0.0170,-0.0110,0.0199,0
41493158,1.0000,-0.0015,-0.0023,0.0013,-0.1756,-0.2654,0.1467,0.0244,-0.0201,-0.0172,0
41493325,1.0000,-0.0015,-0.0023,0.0013,-0.1748,-0.2657,0.1477,0.0238,-0.0228,0.0357,0
41493492,1.0000,-0.0015,-0.0023,0.0013,-0.1737,-0.2648,0.1470,0.0174,-0.0225,0.0185,0
41493658,1.0000,-0.0015,-0.0023,0.0013,-0.1734,-0.2636,0.1471,0.0023,0.0090,-0.0183,0
41493825,1.0000,-0.0015,-0.0023,0.0013,-0.1733,-0.2631,0.1475,0.0109,-0.0098,0.0174,0
41493992,1.0000,-0.0015,-0.0023,0.0013,-0.1736,-0.2623,0.1468,-0.0066,-0.0129,0.0289,0
41494158,1.0000,-0.0015,-0.0023,0.0013,-0.1744,-0.2627,0.1473,0.0136,-0.0264,-0.0162,0
41494325,1.0000,-0.0015,-0.0023,0.0013,-0.1737,-0.2632,0.1481,0.0043,-0.0060,0.0166,0
41494492,1.0000,-0.0015,-0.0023,0.0013,-0.1749,-0.2637,0.1487,0.0224,-0.0103,-0.0064,0
41494659,1.0000,-0.0015,-0.0023,0.0013,-0.1745,-0.2632,0.1491,0.0195,0.0166,0.0088,0
41494825,1.0000,-0.0015,-0.0023,0.0013,-0.1737,-0.2637,0.1497,0.0267,0.0061,0.0104,0
41494992,1.0000,-0.0015,-0.0023,0.0013,-0.1731,-0.2631,0.1510,0.0147,0.0032,-0.0136,0
41495159,1.0000,-0.0015,-0.0023,0.0013,-0.1734,-0.2645,0.1516,0.0061,-0.0254,0.0894,0
41495325,1.0000,-0.0015,-0.0023,0.0013,-0.1731,-0.2637,0.1530,0.0372,-0.0646,-0.0120,0
41495492,1.0000,-0.0015,-0.0023,0.0013,-0.1723,-0.2626,0.1523,0.0006,-0.0195,-0.0168,0
41495659,1.0000,-0.0015,-0.0023,0.0013,-0.1723,-0.2628,0.1534,-0.0227,-0.0115,0.0098,0
41495825,1.0000,-0.0015,-0.0023,0.0013,-0.1727,-0.2631,0.1523,-0.0029,0.0218,0.0003,0
41495992,1.0000,-0.0015,-0.0023,0.0013,-0.1737,-0.2641,0.1519,0.0363,0.0045,-0.0018,0
41496159,1.0000,-0.0015,-0.0023,0.0013,-0.1735,-0.2649,0.1530,0.0338,0.0054,0.0105,0
41496325,1.0000,-0.0015,-0.0023,0.0013,-0.1733,-0.2637,0.1528,0.0358,-0.0292,-0.0499,0
41496492,1.0000,-0.0015,-0.0023,0.0013,-0.1741,-0.2658,0.1515,-0.0200,-0.0141,0.1180,0
41496659,1.0000,-0.0015,-0.0023,0.0013,-0.1745,-0.2663,0.1515,0.0500,-0.0494,-0.0182,0
41496825,1.0000,-0.0015,-0.0023,0.0013,-0.1743,-0.2664,0.1518,-0.0083,-0.0088,-0.0529,0
41496992,1.0000,-0.0015,-0.0023,0.0013,-0.1759,-0.2687,0.1536,-0.0131,-0.0426,0.0421,0
41497159,1.0000,-0.0015,-0.0023,0.0013,-0.1756,-0.2685,0.1533,0.0027,-0.0204,0.0108,0
41497325,1.0000,-0.0015,-0.0024,0.0014,-0.1750,-0.2695,0.1552,0.0296,-0.0075,-0.0156,0
41497492,1.0000,-0.0015,-0.0024,0.0014,-0.1748,-0.2694,0.1564,0.0176,0.0187,0.0050,0
41497659,1.0000,-0.0015,-0.0024,0.0014,-0.1735,-0.2708,0.1565,-0.0014,0.0105,-0.0015,0
41497825,1.0000,-0.0015,-0.0024,0.0013,-0.1710,-0.2712,0.1548,0.0049,-0.0304,0.0066,0
41497992,1.0000,-0.0015,-0.0024,0.0014,-0.1707,-0.2717,0.1556,0.0321,-0.0386,0.0185,0
41498159,1.0000,-0.0015,-0.0024,0.0014,-0.1707,-0.2712,0.1567,0.0285,-0.0214,0.0152,0
41498325,1.0000,-0.0015,-0.0024,0.0014,-0.1706,-0.2713,0.1561,0.0050,-0.0063,0.0081,0
41498492,1.0000,-0.0015,-0.0024,0.0014,-0.1724,-0.2707,0.1565,-0.0207,-0.0125,-0.0122,0
41498659,1.0000,-0.0015,-0.0024,0.0014,-0.1732,-0.2717,0.1564,0.0069,-0.0082,0.0254,0
41498825,1.0000,-0.0015,-0.0024,0.0014,-0.1748,-0.2733,0.1560,0.0200,-0.0190,0.0063,0
41498992,1.0000,-0.0015,-0.0024,0.0014,-0.1750,-0.2732,0.1569,0.0277,-0.0141,0.0155,0
41499159,1.0000,-0.0015,-0.0024,0.0014,-0.1768,-0.2734,0.1583,-0.0003,-0.0143,0.0252,0
41499325,1.0000,-0.0015,-0.0024,0.0014,-0.1765,-0.2719,0.1588,0.0030,-0.0173,-0.0332,0
41499492,1.0000,-0.0015,-0.0024,0.0014,-0.1765,-0.2725,0.1586,-0.0099,0.0002,0.0052,0
41499659,1.0000,-0.0015,-0.0024,0.0014,-0.1759,-0.2742,0.1592,0.0258,-0.0172,0.0303,0
41499825,1.0000,-0.0015,-0.0024,0.0014,-0.1771,-0.2749,0.1601,0.0430,-0.0449,0.0270,0
41499992,1.0000,-0.0015,-0.0024,0.0014,-0.1777,-0.2756,0.1591,0.0216,-0.0499,0.0015,0
41500159,1.0000,-0.0015,-0.0024,0.0014,-0.1777,-0.2739,0.1589,-0.0294,-0.0379,-0.0113,0
41500325,1.0000,-0.0016,-0.0024,0.0014,-0.1784,-0.2747,0.1598,-0.0121,0.0086,0.0302,0
41500492,1.0000,-0.0016,-0.0024,0.0014,-0.1789,-0.2763,0.1592,0.0390,-0.0035,0.0047,0
41500659,1.0000,-0.0016,-0.0024,0.0014,-0.1810,-0.2783,0.1611,0.0611,-0.0134,-0.0187,0
41500825,1.0000,-0.0016,-0.0024,0.0014,-0.1813,-0.2791,0.1634,0.0437,-0.0094,0.0004,0
41500992,1.0000,-0.0016,-0.0024,0.0014,-0.1803,-0.2790,0.1626,-0.0196,-0.0064,0.0311,0
41501159,1.0000,-0.0016,-0.0024,0.0014,-0.1804,-0.2800,0.1621,-0.0159,-0.0481,0.0511,0
41501325,1.0000,-0.0016,-0.0024,0.0014,-0.1815,-0.2803,0.1621,-0.0046,-0.0486,-0.0157,0
